Term,Adjusted P-value using selected genes (82712),Adjusted P-value using selected genes (29873),Adjusted P-value using selected genes (52382),Adjusted P-value using selected genes (19442),Adjusted P-value using selected genes (79815),Avg. adjusted P-value using selected genes,Adjusted P-value using all expressed genes
Positive Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045745),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.9999975905668662
Membrane Repolarization (GO:0086009),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.9999975905668662
Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.077806714060706
Regulation Of DNA Damage Checkpoint (GO:2000001),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.003254940169468
Melanosome Localization (GO:0032400),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.077806714060706
Response To Organophosphorus (GO:0046683),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.9999975905668662
Regulation Of Exosomal Secretion (GO:1903541),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.3366975012175324
Renal Absorption (GO:0070293),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.5554089925266257
Neuron Fate Commitment (GO:0048663),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.9999975905668662
Response To Axon Injury (GO:0048678),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.5554089925266257
T-helper Cell Differentiation (GO:0042093),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.9999975905668662
Associative Learning (GO:0008306),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.9999975905668662
Nitric Oxide Mediated Signal Transduction (GO:0007263),0.3655169708950622,0.3609523034129283,0.4060713091520586,0.3835030231841633,0.3727038662668838,0.37774949458221924,0.9999975905668662
Negative Regulation Of Cellular Metabolic Process (GO:0031324),0.2934764745203327,0.2854142451871109,0.1838811294078155,0.5657696875424599,0.5620992780387574,0.3781281629392953,0.3116377275584389
Cellular Response To Hypoxia (GO:0071456),0.3900723965862693,0.3852765307932718,0.4494032343684678,0.4126678935260651,0.2620675283378309,0.3798975167223809,0.0015485787824334
Positive Regulation Of Hydrolase Activity (GO:0051345),0.362898352166494,0.3492538491950939,0.43115072484996,0.3835030231841633,0.3727038662668838,0.379901963132519,0.881548871053179
Negative Regulation Of Cell Adhesion (GO:0007162),0.3900723965862693,0.2455302789013732,0.4494032343684678,0.4126678935260651,0.4029520718049263,0.3801251750374203,0.0037735219498275
Dicarboxylic Acid Transport (GO:0006835),0.414651780738086,0.4104888173604495,0.4558457265725603,0.2012894287432936,0.4237056185463455,0.381196274392147,0.9999975905668662
Cellular Response To Decreased Oxygen Levels (GO:0036294),0.3971218589564813,0.3874229951579558,0.4557822466989395,0.4148375163874555,0.2620675283378309,0.3834464291077325,0.0012231942425784
Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),0.3534164756708129,0.2509922591865688,0.420121946245793,0.5252214763860188,0.370111430380088,0.3839727175738563,0.9999975905668662
Regulation Of Chemokine Production (GO:0032642),0.2727631109406818,0.5115900458860888,0.3220808121654139,0.5364967698009407,0.2776111659341539,0.3841083809454558,0.9999975905668662
Ribosomal Large Subunit Biogenesis (GO:0042273),0.3239065546993719,0.1657376958886049,0.233370759142614,0.6005946944858824,0.599758196193496,0.3846735800819938,0.0032382716772565
Release Of Cytochrome C From Mitochondria (GO:0001836),0.3729298989398013,0.368466685214867,0.4115469156354805,0.3919710159308848,0.3794760720936548,0.3848781175629377,0.0589930899997644
Superoxide Anion Generation (GO:0042554),0.3729298989398013,0.368466685214867,0.4115469156354805,0.3919710159308848,0.3794760720936548,0.3848781175629377,0.9999975905668662
Positive Regulation Of Mitochondrial Fission (GO:0090141),0.3729298989398013,0.368466685214867,0.4115469156354805,0.3919710159308848,0.3794760720936548,0.3848781175629377,0.0589930899997644
Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038),0.3729298989398013,0.368466685214867,0.4115469156354805,0.3919710159308848,0.3794760720936548,0.3848781175629377,0.9999975905668662
Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886),0.3729298989398013,0.368466685214867,0.4115469156354805,0.3919710159308848,0.3794760720936548,0.3848781175629377,0.9999975905668662
Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058),0.3729298989398013,0.368466685214867,0.4115469156354805,0.3919710159308848,0.3794760720936548,0.3848781175629377,0.9999975905668662
Regulation Of Behavior (GO:0050795),0.3729298989398013,0.368466685214867,0.4115469156354805,0.3919710159308848,0.3794760720936548,0.3848781175629377,0.6775539741373476
Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044),0.3729298989398013,0.368466685214867,0.4115469156354805,0.3919710159308848,0.3794760720936548,0.3848781175629377,0.2743352111717081
Xenobiotic Catabolic Process (GO:0042178),0.3729298989398013,0.368466685214867,0.4115469156354805,0.3919710159308848,0.3794760720936548,0.3848781175629377,0.9999975905668662
Ganglioside Metabolic Process (GO:0001573),0.3729298989398013,0.368466685214867,0.4115469156354805,0.3919710159308848,0.3794760720936548,0.3848781175629377,0.2743352111717081
Multicellular Organismal-Level Water Homeostasis (GO:0050891),0.3729298989398013,0.368466685214867,0.4115469156354805,0.3919710159308848,0.3794760720936548,0.3848781175629377,0.9999975905668662
Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083),0.3729298989398013,0.368466685214867,0.4115469156354805,0.3919710159308848,0.3794760720936548,0.3848781175629377,0.1485276808001292
mRNA Stabilization (GO:0048255),0.3237740375685655,0.3089621499713662,0.3704539124165178,0.5958429911496128,0.333050562960416,0.38641673081329564,0.3913540715505276
Negative Regulation Of Cellular Catabolic Process (GO:0031330),0.3729298989398013,0.3664515502793788,0.4267036814188817,0.3927807523400453,0.3803449049839177,0.38784215759240503,0.1112910204210404
Protein Secretion (GO:0009306),0.3729298989398013,0.3664515502793788,0.4267036814188817,0.3927807523400453,0.3803449049839177,0.38784215759240503,0.6415096102736809
Determination Of Heart Left/Right Asymmetry (GO:0061371),0.5227314531535519,0.2651566244478756,0.3256295679018526,0.541004293435883,0.2846906760335171,0.38784252299453603,0.0519740766446961
Embryonic Heart Tube Morphogenesis (GO:0003143),0.5227314531535519,0.2651566244478756,0.3256295679018526,0.541004293435883,0.2846906760335171,0.38784252299453603,0.0096608700909223
Steroid Metabolic Process (GO:0008202),0.4653550659096185,0.4536116514354573,0.2410168788057839,0.4845710931619085,0.2969909297094546,0.38830912380444454,0.9999975905668662
Long-Chain Fatty Acid Biosynthetic Process (GO:0042759),0.4242608007337269,0.4181810704004745,0.4631581636116843,0.2102218927698327,0.4319822475373674,0.38956083501061717,0.9999975905668662
Cytosolic Transport (GO:0016482),0.3822432332992034,0.2586020164658617,0.3220808121654139,0.5958429911496128,0.3960715924165138,0.3909681290993211,0.00011523510425033092
Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),0.3239065546993719,0.3159448439624069,0.3739851113743372,0.3436941408341596,0.599758196193496,0.39145776941275434,0.9999975905668662
Regulation Of Spindle Organization (GO:0090224),0.3804239450610489,0.3764723097513632,0.4214928040613102,0.3989932410111697,0.3881824394452557,0.3931129478660295,0.0116838987985308
Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882),0.3804239450610489,0.3764723097513632,0.4214928040613102,0.3989932410111697,0.3881824394452557,0.3931129478660295,0.4141559414591122
Positive Regulation Of Epithelial Cell Differentiation (GO:0030858),0.3804239450610489,0.3764723097513632,0.4214928040613102,0.3989932410111697,0.3881824394452557,0.3931129478660295,0.8147230315195029
Regulation Of Calcium Ion Import (GO:0090279),0.3804239450610489,0.3764723097513632,0.4214928040613102,0.3989932410111697,0.3881824394452557,0.3931129478660295,0.9719784933386288
Regulation Of Macrophage Chemotaxis (GO:0010758),0.3804239450610489,0.3764723097513632,0.4214928040613102,0.3989932410111697,0.3881824394452557,0.3931129478660295,0.9719784933386288
Receptor Metabolic Process (GO:0043112),0.3804239450610489,0.3764723097513632,0.4214928040613102,0.3989932410111697,0.3881824394452557,0.3931129478660295,0.0461683661114795
Negative Regulation Of Microtubule Depolymerization (GO:0007026),0.3804239450610489,0.3764723097513632,0.4214928040613102,0.3989932410111697,0.3881824394452557,0.3931129478660295,0.1231723407628752
Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351),0.3804239450610489,0.3764723097513632,0.4214928040613102,0.3989932410111697,0.3881824394452557,0.3931129478660295,0.9999975905668662
T Cell Mediated Immunity (GO:0002456),0.3804239450610489,0.3764723097513632,0.4214928040613102,0.3989932410111697,0.3881824394452557,0.3931129478660295,0.9999975905668662
Negative Regulation Of B Cell Activation (GO:0050869),0.3804239450610489,0.3764723097513632,0.4214928040613102,0.3989932410111697,0.3881824394452557,0.3931129478660295,0.9999975905668662
Negative Regulation Of Phosphoprotein Phosphatase Activity (GO:0032515),0.3804239450610489,0.3764723097513632,0.4214928040613102,0.3989932410111697,0.3881824394452557,0.3931129478660295,0.6297596396050384
Regulation Of Protein Phosphorylation (GO:0001932),0.2444024045664082,0.3979822648828642,0.4947449330855621,0.2589979257632418,0.5744598786244914,0.3941174813845135,0.00017455771610013434
Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),0.3804239450610489,0.3717342280872504,0.435515526091003,0.3989932410111697,0.3881824394452557,0.3949698759391455,0.9999975905668662
Phospholipid Metabolic Process (GO:0006644),0.3804239450610489,0.3717342280872504,0.435515526091003,0.3989932410111697,0.3881824394452557,0.3949698759391455,0.9999975905668662
Cellular Response To Calcium Ion (GO:0071277),0.3804239450610489,0.3717342280872504,0.435515526091003,0.3989932410111697,0.3881824394452557,0.3949698759391455,0.9999975905668662
Response To Molecule Of Bacterial Origin (GO:0002237),0.3804239450610489,0.3717342280872504,0.435515526091003,0.3989932410111697,0.3881824394452557,0.3949698759391455,0.9999975905668662
Regulation Of Gene Expression (GO:0010468),0.3271252470324186,0.4119798837886906,0.4115469156354805,0.5568265662580641,0.270933788595159,0.39568248026196257,0.3415832172079882
Ribosome Assembly (GO:0042255),0.3096734949586517,0.2952437953906638,0.2091447002978271,0.5863708573628833,0.5840098473540873,0.3968885390728227,0.0010676674185487
Organic Substance Transport (GO:0071702),0.414651780738086,0.4041370498444367,0.4887496979816935,0.2473308738227342,0.4319822475373674,0.39737032998486355,0.9999975905668662
Apoptotic Process (GO:0006915),0.3489931306274237,0.4552871753655305,0.3220808121654139,0.3713761032091702,0.489669251933763,0.3974812946602603,0.0269121979985888
Positive Regulation Of Adenylate Cyclase Activity (GO:0045762),0.4315657127179451,0.2014242634799015,0.4694610987391294,0.4481022645077452,0.4408026633491145,0.39827120055876714,0.9999975905668662
Regulation Of Steroid Metabolic Process (GO:0019218),0.3887336620786742,0.3853753090981643,0.43115072484996,0.4056981934169505,0.3960715924165138,0.4014058963720526,0.9096456028770848
Histone H2A Acetylation (GO:0043968),0.3887336620786742,0.3853753090981643,0.43115072484996,0.4056981934169505,0.3960715924165138,0.4014058963720526,0.0083379947009526
Negative Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804),0.3887336620786742,0.3853753090981643,0.43115072484996,0.4056981934169505,0.3960715924165138,0.4014058963720526,0.9999975905668662
Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043),0.3887336620786742,0.3853753090981643,0.43115072484996,0.4056981934169505,0.3960715924165138,0.4014058963720526,0.9999975905668662
Negative Regulation Of Interleukin-2 Production (GO:0032703),0.3887336620786742,0.3853753090981643,0.43115072484996,0.4056981934169505,0.3960715924165138,0.4014058963720526,0.9999975905668662
Peptide Catabolic Process (GO:0043171),0.3887336620786742,0.3853753090981643,0.43115072484996,0.4056981934169505,0.3960715924165138,0.4014058963720526,0.7475258456599285
Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971),0.3887336620786742,0.3853753090981643,0.43115072484996,0.4056981934169505,0.3960715924165138,0.4014058963720526,0.2016054613384853
Regulation Of Transferase Activity (GO:0051338),0.3887336620786742,0.3853753090981643,0.43115072484996,0.4056981934169505,0.3960715924165138,0.4014058963720526,0.5554089925266257
Cellular Response To Nerve Growth Factor Stimulus (GO:1990090),0.3887336620786742,0.3853753090981643,0.43115072484996,0.4056981934169505,0.3960715924165138,0.4014058963720526,0.5554089925266257
Negative Regulation Of Protein Binding (GO:0032091),0.3887336620786742,0.3789776181156492,0.4455129658177817,0.4056981934169505,0.3960715924165138,0.4029988063691139,0.3601806608261844
Potassium Ion Transmembrane Transport (GO:0071805),0.414651780738086,0.4041370498444367,0.4776371257320609,0.2911733364733595,0.4280640079139822,0.4031326601403851,0.9999975905668662
Regulation Of Neuronal Synaptic Plasticity (GO:0048168),0.2582045096571445,0.4697003263914287,0.3062119912998911,0.4943740871167019,0.489669251933763,0.40363203327978586,0.9999975905668662
Substantia Nigra Development (GO:0021762),0.5227314531535519,0.5158750273853008,0.3256295679018526,0.541004293435883,0.1153209661142346,0.4041122615981646,0.3559906973577557
Response To Insulin (GO:0032868),0.4229397619650147,0.4111587811243594,0.476311437223778,0.4408772306973874,0.272101059885203,0.40467765417914847,0.0039321182119948
Hexose Metabolic Process (GO:0019318),0.2934764745203327,0.5337653370911281,0.3383632818255884,0.3024305494707234,0.5570398030839759,0.4050150891983497,0.1640683139945128
Regulation Of Actin Cytoskeleton Organization (GO:0032956),0.2934764745203327,0.4525072180137325,0.3435990183926291,0.1813827911607441,0.754423175310137,0.40507773547951514,0.0005959488847683082
Regulation Of Interleukin-6 Production (GO:0032675),0.3533176080001682,0.3414858983553809,0.4115469156354805,0.5588559710542712,0.3688628990726064,0.4068138584235815,0.9999975905668662
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),0.3422478590028126,0.3289369640731461,0.3940728898357298,0.6177150796127122,0.3522766079344648,0.4070498800917731,0.9999975905668662
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),0.3900723965862693,0.3852765307932718,0.4494032343684678,0.4126678935260651,0.4029520718049263,0.4080744254158001,0.0156460473023119
Positive Regulation Of Cell Cycle (GO:0045787),0.3655169708950622,0.6325730495172927,0.4167777968550259,0.2515515007536736,0.3747166311017016,0.4082271898245512,0.00016306423273652578
